location,bucket_id,High-Frequency Acceleration_count,High-Frequency Acceleration_mean,High-Frequency Acceleration_std,High-Frequency Acceleration_min,High-Frequency Acceleration_max,Low-Frequency Acceleration Z_count,Low-Frequency Acceleration Z_mean,Low-Frequency Acceleration Z_std,Low-Frequency Acceleration Z_min,Low-Frequency Acceleration Z_max,Temperature_count,Temperature_mean,Temperature_std,Temperature_min,Temperature_max,Vibration Velocity Z_count,Vibration Velocity Z_mean,Vibration Velocity Z_std,Vibration Velocity Z_min,Vibration Velocity Z_max,alignment_status_rating,bearing_lubrication_rating,crest_factor_rating,electromagnetic_status_rating,fit_condition_rating,kurtosis_opt_rating,rms_10_25khz_rating,rms_1_10khz_rating,rotor_balance_status_rating,rubbing_condition_rating,velocity_rms_rating,peak_value_opt_rating,datetime,bucket_end
Motor Drive End,3014,240,2.225533083333333,0.0791724676299826,2.02464,2.4467,240,2.0499305833333334,0.08073709890901498,1.82274,2.28267,240,34.314166666666665,0.5160674979908829,33.6,35.0,240,6.382518291666667,0.40994225106413407,5.77907,7.45078,79.53,97.68,91.93,98.0,88.02,86.77,98.0,96.82,82.08,97.62,69.24,90.97,2025-04-06 11:00:05,2025-04-06 11:20:00
Motor Drive End,3015,240,2.228368166666667,0.09331092520788781,1.93063,2.43379,240,2.0516795416666667,0.09766731780678489,1.72595,2.26068,240,33.88583333333334,0.20199665821558493,33.5,34.2,240,6.468919583333333,0.5273151441373981,5.44283,7.80211,89.71,96.89,91.43,98.0,89.04,86.12,98.0,96.78,85.19,97.81,65.74,90.14,2025-04-06 11:20:05,2025-04-06 11:40:00
Motor Drive End,3016,240,2.250665458333333,0.10210850185178835,2.00198,2.57705,240,2.0779125416666666,0.10795709074271162,1.81692,2.43952,240,34.13666666666666,0.1428539549355398,33.9,34.4,240,6.576451333333334,0.45277276207113937,5.58049,7.77479,81.84,96.97,91.56,98.0,89.38,86.6,98.0,96.89,88.2,97.54,67.64,90.35,2025-04-06 11:40:05,2025-04-06 12:00:00
Motor Drive End,3017,240,2.2988782916666666,0.27804332214143535,1.85646,3.62566,240,2.1319494166666666,0.2945913634279743,1.67382,3.53318,240,34.1875,0.18344107395853626,33.8,34.5,240,6.330022958333333,0.68467296161185,4.63522,7.69088,81.89,97.25,91.16,98.0,88.54,86.91,98.0,96.82,85.31,97.49,68.07,91.4,2025-04-06 12:00:05,2025-04-06 12:20:00
Motor Drive End,3018,240,2.270613083333333,0.21339630373209434,1.73847,3.074,240,2.092703375,0.22845781865103154,1.55764,2.95705,240,34.38041666666666,0.10545693232129098,34.2,34.6,240,6.515825250000001,0.608548841788903,4.78399,7.70695,77.75,97.4,92.02,98.0,81.46,86.62,98.0,96.9,88.85,98.22,71.27,90.33,2025-04-06 12:20:05,2025-04-06 12:40:00
Motor Drive End,3019,240,2.284088125,0.2277687470696055,1.79261,3.56714,240,2.1153089583333333,0.2422581269250911,1.61447,3.47244,240,34.205000000000005,0.1867358907308115,33.9,34.6,240,6.4268569583333335,0.6126169656040712,4.84144,7.74283,78.72,97.64,91.37,98.0,87.8,86.98,98.0,96.81,84.49,97.78,68.12,90.52,2025-04-06 12:40:05,2025-04-06 13:00:00
Motor Drive End,3020,240,2.3092264166666667,0.26564942661002633,1.82919,3.31401,240,2.1375000833333333,0.28237292655317076,1.65582,3.21409,240,34.754583333333336,0.29933649313561683,34.4,35.2,240,6.383333041666666,0.7466793705065659,4.32661,7.78308,80.88,97.59,91.91,98.0,83.02,86.31,98.0,96.86,88.82,98.52,68.72,90.88,2025-04-06 13:00:05,2025-04-06 13:20:00
Motor Drive End,3021,240,2.3609770416666667,0.3170988944230958,1.89432,3.4479,240,2.1946627916666666,0.3376291008635281,1.71137,3.34093,240,34.3275,0.26841000922914815,33.9,34.7,240,6.4020296666666665,0.7483670329450989,4.48855,7.80145,88.83,96.67,91.68,98.0,89.56,86.83,98.0,96.8,87.33,98.06,66.67,90.13,2025-04-06 13:20:05,2025-04-06 13:40:00
Motor Drive End,3022,240,2.2475658333333333,0.15429764606129195,1.978,2.76843,240,2.0768831666666667,0.1649824107905596,1.77093,2.63989,240,34.93875,0.15591040501938616,34.6,35.2,240,6.520361583333334,0.580454221486068,5.15441,7.77153,82.81,97.25,91.98,98.0,88.85,86.84,98.0,96.8,84.15,97.79,70.75,90.25,2025-04-06 13:40:05,2025-04-06 14:00:00
Motor Drive End,3023,240,2.2285134166666665,0.1351031483269695,2.00426,2.7307,240,2.0545754583333333,0.14611685216571832,1.8172,2.59735,240,34.986666666666665,0.24798209320336348,34.7,35.4,240,6.459977916666667,0.602858865636043,5.34544,7.71748,79.94,97.02,91.78,98.0,85.98,87.01,98.0,96.83,88.6,97.2,72.01,91.75,2025-04-06 14:00:05,2025-04-06 14:20:00
Motor Drive End,3024,240,2.441542791666667,0.44147135059852627,1.78012,3.50487,240,2.299456333333333,0.46352818426075515,1.60687,3.40408,240,35.05375,0.195521243053935,34.8,35.5,240,5.925132583333333,0.704900786091652,4.60928,7.41387,78.43,97.42,92.37,98.0,86.57,87.16,98.0,96.78,88.05,97.59,71.31,90.53,2025-04-06 14:20:05,2025-04-06 14:40:00
Motor Drive End,3025,240,2.1945745833333334,0.11457724332019406,1.94134,2.62523,240,2.0115822916666666,0.11683319101684315,1.74905,2.49046,240,35.16458333333333,0.2013444178924756,34.8,35.4,240,6.546571625,0.6628766313622275,5.23293,7.76815,86.32,96.81,90.45,98.0,88.55,86.76,98.0,96.79,85.29,97.97,67.03,91.08,2025-04-06 14:40:05,2025-04-06 15:00:00
Motor Drive End,3026,240,2.2369802083333337,0.14034694294085448,1.96185,2.77967,240,2.0624017083333333,0.14884486267790692,1.79423,2.64542,240,35.765,0.24363014701707755,35.2,36.4,240,6.438562083333333,0.6315823289087368,5.27192,7.79519,81.5,97.06,91.98,98.0,89.04,87.09,98.0,96.87,81.84,97.47,67.88,90.58,2025-04-06 15:00:05,2025-04-06 15:20:00
Motor Drive End,3027,240,2.4400720833333334,0.4115631396429915,1.78163,3.61224,240,2.2915019583333334,0.4304933940807857,1.59311,3.51601,240,35.98291666666667,0.3846421927681179,35.6,36.8,240,6.1954982916666665,0.6316431399077067,4.67975,7.58492,80.44,97.02,91.03,98.0,88.48,86.78,98.0,96.81,82.46,97.6,69.16,89.87,2025-04-06 15:20:05,2025-04-06 15:40:00
Motor Drive End,3028,240,2.2383499166666665,0.14482486479742138,2.01744,2.76794,240,2.071751625,0.15385390591172496,1.82854,2.6384,240,35.67541666666667,0.2025461188593751,35.4,36.0,240,6.352196625,0.6571433265372257,5.22045,7.70924,89.08,96.94,91.4,98.0,89.39,86.81,98.0,96.8,85.81,97.98,67.55,90.63,2025-04-06 15:40:05,2025-04-06 16:00:00
Motor Drive End,3029,240,2.207374541666667,0.1298035681206807,1.9638,2.7011,240,2.033247041666667,0.13524828628214705,1.78155,2.56931,240,35.863749999999996,0.15490076456211554,35.6,36.2,240,6.43895175,0.6885396204084689,5.14932,7.83889,83.85,97.32,91.95,98.0,89.24,86.92,98.0,96.87,84.05,97.7,67.65,89.9,2025-04-06 16:00:05,2025-04-06 16:20:00
Motor Drive End,3030,240,2.3258213333333333,0.33886934771255867,1.7516,3.7148,240,2.164646916666667,0.3596312633814418,1.58242,3.62387,240,36.25958333333333,0.2805997636066696,35.8,36.8,240,6.288244041666667,0.7440318624503506,4.71643,7.79009,80.88,97.16,92.44,98.0,85.22,86.38,98.0,96.9,87.99,97.67,75.77,91.29,2025-04-06 16:20:05,2025-04-06 16:40:00
Motor Drive End,3031,240,2.282330583333333,0.255724789121443,1.79054,3.20179,240,2.1231512083333333,0.2715338349641401,1.62853,3.09087,240,35.54416666666667,0.3005701230731978,35.0,35.9,240,6.283003916666667,0.7155299291768135,4.80823,7.89127,82.94,97.15,91.2,98.0,89.32,86.94,98.0,96.79,85.96,97.14,69.01,90.26,2025-04-06 16:40:05,2025-04-06 17:00:00
Motor Drive End,3032,240,2.2337469583333336,0.15538057299665262,1.95119,2.67433,240,2.0743927083333333,0.16539204232423738,1.77345,2.53547,240,35.99041666666667,0.15318048442581175,35.7,36.3,240,6.2539775833333335,0.60074196208107,5.09084,7.34992,81.82,97.51,91.55,98.0,89.27,86.75,98.0,96.86,80.04,97.57,69.52,90.51,2025-04-06 17:00:05,2025-04-06 17:20:00
Motor Drive End,3033,240,2.2033269166666667,0.0945953876979046,1.94334,2.44153,240,2.0262181666666668,0.09507034393210952,1.74496,2.27634,240,35.367916666666666,0.1832180758533035,35.1,35.7,240,6.532875166666667,0.6253132371391114,5.45415,7.81258,87.65,97.02,91.63,98.0,88.44,86.96,98.0,96.76,81.29,97.75,67.28,91.36,2025-04-06 17:20:05,2025-04-06 17:40:00
Motor Drive End,3034,240,2.217979333333333,0.15817069226769154,1.92362,2.73966,240,2.0486130416666666,0.16862661570269818,1.72979,2.61402,240,35.663333333333334,0.09973465493346949,35.5,35.9,240,6.308517458333333,0.60405870106265,5.08139,7.68687,80.79,97.5,90.41,98.0,88.62,86.99,98.0,96.83,82.09,97.4,69.46,90.42,2025-04-06 17:40:05,2025-04-06 18:00:00
Motor Drive End,3035,240,2.097664583333333,0.838628900935536,0.03922,7.08475,240,1.9408101666666666,0.7799154715801028,0.017,5.60306,240,35.64333333333333,0.4398998237680839,35.0,36.8,240,5.64637675,1.9827959820941339,0.05766,7.78316,88.81,97.2,91.14,98.0,89.95,86.28,98.0,96.86,80.19,97.93,67.81,90.43,2025-04-06 18:00:05,2025-04-06 18:20:00
Motor Drive End,3036,240,2.2519275,0.18164904095742726,1.91275,2.80844,240,2.0914746666666666,0.1922756666455452,1.75008,2.67856,240,35.53666666666666,0.11781364856418965,35.4,35.7,240,6.292102958333333,0.5719473116661832,5.27622,7.81567,86.66,97.05,91.91,98.0,89.6,86.76,98.0,96.89,83.68,97.82,67.22,89.28,2025-04-06 18:20:05,2025-04-06 18:40:00
Motor Drive End,3037,240,2.221154916666667,0.21292737256108493,1.79831,3.27713,240,2.054497875,0.2252806473405489,1.63753,3.16628,240,35.318333333333335,0.528989457912907,34.4,36.0,240,6.371830375,0.6091283432379762,5.07595,7.73279,81.67,97.19,91.7,98.0,89.31,87.03,98.0,96.83,82.54,97.66,69.61,90.82,2025-04-06 18:40:05,2025-04-06 19:00:00
Motor Drive End,3038,240,2.2152949583333332,0.1361265512392771,1.97054,2.61099,240,2.0525494166666665,0.1440811831668333,1.79893,2.48189,240,34.43541666666667,0.125910214628672,34.1,34.6,240,6.301583416666667,0.5552461177806226,5.37936,7.43952,82.36,97.4,91.43,98.0,89.73,86.93,98.0,96.9,81.97,97.59,70.35,90.12,2025-04-06 19:00:05,2025-04-06 19:20:00
Motor Drive End,3039,240,2.172457666666667,0.14290323030119403,1.88215,2.62496,240,1.990296375,0.15541981462483406,1.68996,2.49137,240,34.548750000000005,0.40540090700132525,33.9,35.0,240,6.511665249999999,0.6709774662834727,5.29083,7.87234,83.93,97.26,91.94,98.0,88.97,86.98,98.0,96.83,82.77,97.86,69.91,91.06,2025-04-06 19:20:05,2025-04-06 19:40:00
Motor Drive End,3040,240,2.3596214583333337,0.3761845633233792,1.79481,3.32128,240,2.2070149166666666,0.39415248170087086,1.6194,3.20111,240,34.6175,0.40954357695193744,34.0,35.3,240,6.317290625,0.6862692622832804,4.8926,8.2114,80.57,96.37,91.93,98.0,84.35,85.59,98.0,96.91,86.02,98.45,66.24,90.25,2025-04-06 19:40:05,2025-04-06 20:00:00
Motor Drive End,3041,240,2.375006833333333,0.39618771926264046,1.81076,3.77541,240,2.210231333333333,0.4206027396077903,1.64198,3.67066,240,33.291666666666664,0.3695713525941919,32.8,34.0,240,6.516201541666666,0.7709336284640702,4.92735,8.22709,89.75,97.0,90.58,98.0,90.87,86.26,98.0,96.86,83.88,98.1,66.46,90.22,2025-04-06 20:00:05,2025-04-06 20:20:00
Motor Drive End,3042,240,2.1217788333333334,0.11039096908884254,1.87664,2.43553,240,1.9240620416666667,0.11184451305645296,1.67541,2.28866,240,33.15166666666667,0.12339909287645023,33.0,33.4,240,6.7230527916666665,0.671998832113916,5.32515,7.8755,82.08,97.44,91.65,98.0,88.65,87.37,98.0,96.81,85.93,97.21,68.53,90.38,2025-04-06 20:20:05,2025-04-06 20:40:00
Motor Drive End,3043,240,2.4414610416666664,0.39243103062212714,1.79489,3.52856,240,2.29112875,0.4109457278495072,1.62166,3.42521,240,32.6625,0.6069420574386385,31.8,33.5,240,6.4007555,0.7063350193347779,4.86403,7.96184,75.83,97.31,91.44,98.0,82.1,87.19,98.0,96.91,87.99,98.66,67.44,90.24,2025-04-06 20:40:05,2025-04-06 21:00:00
Motor Drive End,3044,240,2.1883230416666666,0.15235585238781713,1.92131,2.88847,240,2.0013686666666666,0.16576929443444682,1.73026,2.75213,240,31.867916666666666,0.28653870274876486,31.3,32.3,240,6.440758791666667,0.7595749366981773,4.87214,7.92206,89.23,97.03,91.54,98.0,91.09,86.76,98.0,96.82,84.66,98.09,65.77,90.52,2025-04-06 21:00:05,2025-04-06 21:20:00
Motor Drive End,3045,240,2.168276916666666,0.1172228364966105,1.92534,2.61458,240,1.9752957083333333,0.1255150907441695,1.72266,2.48321,240,32.28125,0.25797428596195193,31.9,32.7,240,6.653234958333333,0.6854939307166561,5.19716,7.95513,84.41,97.58,91.65,98.0,90.04,87.22,98.0,96.86,83.94,97.12,69.18,90.89,2025-04-06 21:20:05,2025-04-06 21:40:00
Motor Drive End,3046,240,2.163659375,0.09408590454651437,1.9781,2.44545,240,1.9846245833333334,0.10230168028408419,1.79723,2.29008,240,33.178333333333335,0.4306622968719276,32.6,33.8,240,6.281454,0.6306548314708873,5.06987,7.61652,80.81,97.16,91.09,98.0,88.72,86.92,98.0,96.81,83.76,97.34,68.61,90.53,2025-04-06 21:40:05,2025-04-06 22:00:00
Motor Drive End,3047,240,2.320805083333333,0.3276361255044352,1.83588,3.28606,240,2.148003625,0.3494215095691246,1.64803,3.15915,240,33.56666666666667,0.31816243669348354,33.1,34.0,240,6.569826041666667,0.6976202819788132,5.18548,8.03477,82.6,97.12,92.22,98.0,88.97,87.07,98.0,96.83,86.26,97.92,69.02,91.78,2025-04-06 22:00:05,2025-04-06 22:20:00
Motor Drive End,3048,240,2.5324005416666666,0.5166213865105894,1.87785,3.80649,240,2.381005291666667,0.5386810882719375,1.69782,3.70787,240,33.61375,0.3517120410685884,32.9,34.0,240,6.331015625,0.669138619706613,5.06204,8.01768,81.21,97.1,91.02,98.0,88.21,86.87,98.0,96.92,88.54,97.38,67.36,90.51,2025-04-06 22:20:05,2025-04-06 22:40:00
Motor Drive End,3049,240,2.231875,0.1288401408836893,1.99813,2.67849,240,2.0549720833333334,0.13769406105882587,1.80779,2.54675,240,33.28041666666667,0.15709121531856599,32.9,33.5,240,6.5832598749999995,0.6330473167992096,5.31553,7.86561,80.59,97.14,91.23,98.0,88.09,87.3,98.0,96.86,82.29,97.5,67.91,90.96,2025-04-06 22:40:05,2025-04-06 23:00:00
Motor Drive End,3050,240,2.246318958333333,0.14318918167042555,1.98813,2.70557,240,2.074706,0.15458167119180713,1.7955,2.56524,240,32.990833333333335,0.11534618320720691,32.8,33.2,240,6.484571375,0.6434886890152539,5.27063,7.86226,79.21,97.34,90.92,98.0,88.44,87.13,98.0,96.81,82.82,97.39,68.2,90.27,2025-04-06 23:00:05,2025-04-06 23:20:00
Motor Drive End,3051,240,2.363179166666667,0.36232529958445886,1.88908,3.69941,240,2.2030991666666666,0.38038988136888985,1.6939,3.5997,240,32.67166666666667,0.23560953917697966,32.4,33.0,240,6.3920700833333335,0.6472354000842113,5.06673,7.8742,87.48,97.34,91.94,98.0,89.94,86.93,98.0,96.79,83.09,97.62,67.57,90.75,2025-04-06 23:20:05,2025-04-06 23:40:00
Motor Drive End,3052,240,2.4734120833333337,0.5056398729815316,1.86517,3.70097,240,2.3148669583333334,0.5308405103950554,1.68531,3.60394,240,32.266666666666666,0.16809706965221002,31.8,32.4,240,6.411648583333333,0.719371093228578,5.11988,7.92778,78.93,96.68,92.22,98.0,81.18,82.8,98.0,96.9,88.14,98.8,66.51,90.85,2025-04-06 23:40:05,2025-04-07 00:00:00
Motor Drive End,3053,195,2.3267024615384613,0.40119807413776026,1.83206,3.7374,195,2.141762871794872,0.4254302304241201,1.6594,3.64184,217,31.339631336405528,0.23391960579747753,31.1,31.8,195,6.691490051282051,0.7517638314578198,5.07146,7.98022,89.99,96.99,91.42,98.0,90.78,86.53,98.0,96.85,83.45,97.8,66.86,90.11,2025-04-07 00:00:05,2025-04-07 00:20:00
Motor Drive End,3054,240,2.18374825,0.1155839343932006,1.99334,2.57976,240,1.9882727916666667,0.12398110734449205,1.79063,2.4183,240,31.188333333333333,0.058120252389303725,31.1,31.3,240,6.559086958333333,0.6796532178730463,5.21382,7.74135,84.71,96.96,91.36,98.0,88.19,86.88,98.0,96.79,84.01,98.24,65.96,90.68,2025-04-07 00:20:05,2025-04-07 00:40:00
Motor Drive End,3055,240,2.384664416666667,0.4049487976193804,1.87764,3.78855,240,2.2164931666666665,0.42700723629819015,1.68283,3.68577,240,31.340833333333332,0.07598263767028948,31.2,31.4,240,6.438743083333334,0.6757146587984755,5.06943,7.94647,81.68,97.1,91.64,98.0,83.3,84.89,98.0,96.99,86.04,97.99,71.66,91.72,2025-04-07 00:40:05,2025-04-07 01:00:00
Motor Drive End,3056,240,2.3147734583333333,0.3093606477952676,1.85748,3.6612,240,2.137969916666667,0.32749703319233925,1.68582,3.55238,240,30.914166666666667,0.11628549007606795,30.8,31.2,240,6.4233243333333325,0.6775161022406552,4.83174,7.83989,80.15,97.43,91.62,98.0,88.32,86.75,98.0,96.86,85.52,97.51,68.81,91.4,2025-04-07 01:00:05,2025-04-07 01:20:00
Motor Drive End,3057,240,2.2482933750000003,0.1423594979653507,2.02289,2.67776,240,2.0657432916666667,0.15503846374556235,1.81013,2.534,240,30.860416666666666,0.12698562389119578,30.7,31.0,240,6.388875541666667,0.6870715248830684,5.0574,7.93179,87.75,96.75,91.45,98.0,89.7,86.78,98.0,96.84,83.5,97.92,66.42,90.33,2025-04-07 01:20:05,2025-04-07 01:40:00
Motor Drive End,3058,240,2.303028375,0.3453527060087376,1.87394,3.61669,240,2.1138214583333332,0.3689778630499083,1.69774,3.50824,240,30.991666666666667,0.19602037864059094,30.7,31.3,240,6.658509958333334,0.7140185032490451,5.21797,7.96197,80.71,97.02,91.66,98.0,82.6,85.64,98.0,97.08,86.44,97.53,71.97,91.54,2025-04-07 01:40:05,2025-04-07 02:00:00
Motor Drive End,3059,240,2.5744441666666664,0.5345083957446117,1.87154,3.68028,240,2.413710958333333,0.5649090469899065,1.68419,3.57714,240,30.34375,0.38295604803688976,29.8,31.1,240,6.414997375,0.7919232292232984,5.08277,7.94194,88.08,96.82,91.63,98.0,89.56,86.89,98.0,96.79,84.64,97.98,66.36,91.45,2025-04-07 02:00:05,2025-04-07 02:20:00
Motor Drive End,3060,240,2.229588375,0.12181403621719483,1.99695,2.56527,240,2.0322835833333333,0.1324346993760377,1.80831,2.42015,240,30.1875,0.1189652035902619,29.8,30.3,240,6.553544416666667,0.6974264818372327,4.89723,7.87759,81.23,97.57,91.46,98.0,88.16,87.12,98.0,96.83,85.66,97.74,69.36,91.46,2025-04-07 02:20:05,2025-04-07 02:40:00
Motor Drive End,3061,240,2.586132,0.5588855550897995,1.86779,3.73116,240,2.432603041666667,0.5870591475880946,1.65041,3.62607,240,29.855416666666667,0.26333044240419373,29.3,30.2,240,6.341906458333333,0.6893747193828798,5.14933,8.09323,80.22,96.95,92.27,98.0,81.73,86.0,98.0,96.93,88.95,98.19,68.52,91.2,2025-04-07 02:40:05,2025-04-07 03:00:00
Motor Drive End,3062,240,2.2400762083333334,0.21564725492889172,1.86809,3.65514,240,2.0282864166666665,0.2307217295648204,1.67872,3.53945,240,29.3325,0.13792393756089513,29.1,29.5,240,6.631887416666667,0.6891981870254421,4.79017,7.88269,85.92,96.94,91.22,98.0,89.9,86.61,98.0,96.81,85.57,97.94,67.58,91.17,2025-04-07 03:00:05,2025-04-07 03:20:00
Motor Drive End,3063,240,2.4509701666666666,0.4746970731673117,1.81401,3.55916,240,2.284053458333333,0.5048950287721049,1.62091,3.45481,240,29.2075,0.31534334081147875,28.7,29.6,240,6.250428125,0.6269471506126518,4.80127,7.5218,85.66,97.39,91.72,98.0,89.64,86.76,98.0,96.87,80.38,97.42,68.38,91.5,2025-04-07 03:20:05,2025-04-07 03:40:00
Motor Drive End,3064,240,2.343057416666667,0.3399709624051065,1.87578,3.55325,240,2.14896675,0.36676529622258824,1.67462,3.44053,240,28.85458333333333,0.10298796154478905,28.6,29.0,240,6.562259708333333,0.680892512642574,4.94389,7.93104,78.32,97.18,92.0,98.0,83.06,85.33,98.0,97.01,86.28,98.58,67.74,91.37,2025-04-07 03:40:05,2025-04-07 04:00:00
Motor Drive End,3065,240,2.335632916666667,0.37323638306374085,1.84209,3.6622,240,2.1409476250000004,0.40224717979745384,1.64792,3.55898,240,28.4125,0.1429295990790126,28.2,28.8,240,6.50606125,0.7452214445750325,4.60792,7.88464,83.66,97.09,91.1,98.0,85.44,85.36,98.0,96.97,84.25,97.98,72.06,90.73,2025-04-07 04:00:05,2025-04-07 04:20:00
Motor Drive End,3066,240,2.482399666666667,0.4689629228734549,1.85458,3.57498,240,2.3157028333333334,0.498506622643625,1.65129,3.46153,240,28.007916666666667,0.4293371281353795,27.3,28.6,240,6.296261958333333,0.7124157629933667,4.8001,7.81868,83.81,96.86,91.1,98.0,89.19,86.85,98.0,96.88,82.82,97.62,66.86,91.31,2025-04-07 04:20:05,2025-04-07 04:40:00
Motor Drive End,3067,240,2.2080667916666665,0.12355040332781961,2.00798,2.6345,240,2.0068504166666665,0.13341652616919608,1.78378,2.47479,240,28.045416666666664,0.24897243494255236,27.5,28.4,240,6.495431833333333,0.6605211689030187,5.30854,7.83577,84.4,96.82,90.95,98.0,90.08,86.96,98.0,96.92,83.42,97.57,68.17,92.07,2025-04-07 04:40:05,2025-04-07 05:00:00
Motor Drive End,3068,240,2.3588266666666664,0.390777424745768,1.87817,3.76249,240,2.1743800416666668,0.41605060640096314,1.67311,3.66173,240,28.178749999999997,0.18228701677671622,28.0,28.5,240,6.3819845,0.6608631327209192,4.70738,7.87404,85.34,97.26,91.54,98.0,90.06,87.09,98.0,96.87,84.15,97.09,67.79,91.53,2025-04-07 05:00:05,2025-04-07 05:20:00
Motor Drive End,3069,240,2.246939208333333,0.2149958669287428,1.87552,3.51894,240,2.040329041666667,0.23143590874451592,1.66627,3.40885,240,27.870833333333334,0.14544454051428338,27.6,28.1,240,6.547308583333333,0.6741753840339438,4.70795,7.99221,82.63,97.15,91.76,98.0,85.85,85.57,98.0,97.06,85.46,97.98,71.53,91.67,2025-04-07 05:20:05,2025-04-07 05:40:00
Motor Drive End,3070,240,2.3866217083333336,0.44723943412728223,1.87074,3.67332,240,2.194810875,0.4796529957429352,1.66926,3.5636,240,27.610833333333336,0.24860980276465885,27.2,28.1,240,6.555039666666667,0.7457100299747277,4.85448,7.92581,77.75,97.54,92.25,98.0,86.93,87.22,98.0,96.91,89.72,97.57,69.2,91.98,2025-04-07 05:40:05,2025-04-07 06:00:00
Motor Drive End,3071,240,2.4164990833333335,0.46837633106965315,1.84263,3.67404,240,2.2375979999999998,0.4988247389490771,1.63393,3.57071,240,27.912916666666668,0.10765585827756408,27.8,28.2,240,6.263317291666667,0.7214546447165,4.67014,7.77394,84.05,97.37,92.06,98.0,90.67,86.85,98.0,96.86,85.06,97.84,69.1,89.93,2025-04-07 06:00:05,2025-04-07 06:20:00
Motor Drive End,3072,240,2.2108323333333333,0.12267214221535504,1.96267,2.67314,240,2.008155625,0.13619690546479063,1.736,2.53075,240,27.340833333333332,0.21820716168686186,26.9,27.8,240,6.340459041666667,0.5686960533057365,4.88558,7.5662,87.52,96.88,91.33,98.0,90.73,86.73,98.0,96.81,83.69,97.85,66.6,90.9,2025-04-07 06:20:05,2025-04-07 06:40:00
Motor Drive End,3073,240,2.16372475,0.1021028879101985,1.9796,2.51284,240,1.9534262083333334,0.1132406802809853,1.75675,2.34953,240,27.458333333333332,0.19170380453980393,27.0,27.8,240,6.429959875,0.5608608415211984,5.26901,7.71728,83.4,97.18,92.29,98.0,89.61,86.78,98.0,96.86,83.44,97.92,70.55,91.31,2025-04-07 06:40:05,2025-04-07 07:00:00
Motor Drive End,3074,240,2.1445760833333334,0.08452706381774969,2.00841,2.448,240,1.9471327500000002,0.09148039354574572,1.80105,2.29566,240,27.640416666666667,0.1693941744333014,27.3,27.9,240,6.346406833333333,0.556586372417293,5.31297,7.34918,80.51,97.27,91.42,98.0,88.28,86.91,98.0,96.97,81.53,97.63,68.91,91.88,2025-04-07 07:00:05,2025-04-07 07:20:00
Motor Drive End,3075,240,2.2228003333333333,0.24274155608575634,1.90673,3.66631,240,2.0361487916666667,0.258080430513464,1.72176,3.55238,240,28.20041666666667,0.15238629526521952,27.8,28.4,240,6.3065945,0.5551340383399296,4.96136,7.96033,80.38,97.39,91.68,98.0,83.65,85.92,98.0,97.01,85.72,98.42,67.85,91.71,2025-04-07 07:20:05,2025-04-07 07:40:00
